source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc
68250264445159936,54.78813141735797,24.36762310332056,7.0063925828546205,0.0194168351590633,18.92460316042281,-40.7879756704596,9.708420753479004,0.7482738494873047,1.3008121252059937,142.7268010141346
68267680536205440,55.67468787710322,24.199276473366776,6.821304481889428,0.0205075033009052,20.123377100985664,-41.14435023565595,13.848956108093262,1.9044437408447263,1.0886706113815308,146.59952545074057
68303659479211776,56.04008371332776,24.589372669344755,7.234274294425554,0.046155959367752,20.89388577967105,-44.31425911868018,15.863776206970217,2.748231887817383,1.0643664598464966,138.2308659170638
68530124514310912,53.9570648191768,25.07989856329464,7.266821587959447,0.0382573939859867,21.31898908871832,-43.71251564628141,15.321435928344728,2.512694358825684,1.1349444389343262,137.61174509319474
69294319455655808,53.98363478173581,25.366356644857383,7.359264039204477,0.0337725915014743,22.337696331366647,-45.527383228337285,15.154167175292969,2.501974105834961,1.05387282371521,135.88315280886405
69811364798863744,56.103485703428014,24.768212832129016,7.383367795347211,0.025824911892414,20.0096511843737,-45.86504913512492,14.46364402770996,2.235384941101074,1.052195429801941,135.43954841721032
69811639676769536,56.08380493090035,24.7959610969443,7.509212453253538,0.0194120425730943,19.89864206870716,-46.56763611816304,10.473493576049805,0.8706722259521484,1.2359731197357178,133.16975731146442
69838302833692160,56.15605465286112,25.137584496242773,7.6355811604397665,0.0163033213466405,22.07741608943766,-46.67145895943276,12.79192352294922,1.5025405883789062,0.9914537668228148,130.96580063624202
69841257769938944,56.58284035514152,24.983531138132165,7.002036665353852,0.2758731544017792,18.492129452413486,-45.93613769366885,16.54537582397461,3.0228662490844727,1.23611319065094,142.81559034787836
69822875311156224,56.42695832729181,25.056913160793457,6.106456748286809,0.0141309360042214,15.237306856938227,-38.46025054348271,13.027422904968262,1.4099416732788086,0.9665536880493164,163.7610878486209
70019378655328768,56.667843836000486,25.73135614781764,7.286429472382369,0.0482955388724803,20.28293361825352,-44.51992939679294,15.823180198669434,2.7353715896606445,1.0549430847167969,137.24142994731278
70098612211973248,55.78162924002444,25.57459869043617,7.407633218727595,0.0576174929738044,20.44428488081952,-45.94911671972156,16.09766387939453,2.8966007232666016,0.9263835549354552,134.99588471414214
70118197262752768,55.47596879894866,25.729606115398568,7.416742738578558,0.0451002940535545,21.901060782356616,-46.34521776764542,15.557904243469238,2.631919860839844,1.0264697074890137,134.83007773728622
70146853284493312,55.73631518443275,25.980494465508183,7.206710612673411,0.1077411770820617,21.229495411776,-45.770570685649055,16.572391510009766,3.0539445877075195,1.119186520576477,138.75956087947296
70201725786644608,55.72508427907327,26.137673410555895,7.662535829651434,0.0802028551697731,19.95717012398481,-46.849069094281546,16.807220458984375,3.068334579467773,0.9794474840164183,130.50509938633326
70934649068656896,54.98818361370311,26.11654322312822,7.5078418321564575,0.1651919931173324,21.15842415951452,-48.50582801179769,17.638303756713867,3.42523193359375,1.057269811630249,133.19406859597797
70954307135798912,54.60340551512629,26.256398199459117,8.027383099945942,0.0641951188445091,23.409202881258885,-49.36680250101806,16.098974227905273,2.9286680221557617,1.0137871503829956,124.57359858740692
68612897124511744,54.52615557626951,25.09426689142077,6.596368871241622,0.031585220247507,11.6736213112614,-49.630071115560106,15.05198860168457,2.419881820678711,1.1177202463150024,151.59855664829914
69856272976786560,56.69669194844695,25.347943524190065,7.555849500708871,0.0692899078130722,20.87602236036224,-46.92357841710108,16.592687606811523,3.1941823959350586,1.0601027011871338,132.34779225104768
69898810332838400,55.678567723369966,25.280897389489997,6.993866596372297,0.021282872185111,19.564432701860884,-43.22849922328383,13.756668090820312,1.8043184280395508,1.117185354232788,142.98242413126636
69918979499309952,56.28772677585699,25.546813749362023,7.490897652344597,0.0665903389453888,19.883603965289023,-45.44641569266047,16.72679901123047,3.009121894836426,0.968681275844574,133.49534947750985
69983369649631872,57.30272250751295,25.701870446427428,7.316276018466569,0.0471930392086505,18.700357787215395,-45.534717517686616,15.634992599487305,2.918109893798828,1.0931143760681152,136.68155732177962
70129050643128832,55.90286954300196,25.783351422078248,7.7844963597866546,0.0481023602187633,21.20974887341313,-47.425708976963705,15.788612365722656,2.768124580383301,0.977937638759613,128.4604621521599
70138881823528832,56.11018086631819,26.041466166309377,7.581977004819232,0.0676328092813491,19.730613433431127,-48.05572530437978,14.906203269958496,2.540966033935547,1.0471510887145996,131.89172156079914
70215705904150272,55.29810728691407,26.27180407732168,7.132856574908565,0.1131143048405647,19.35120800503036,-44.35235596193266,17.52993392944336,3.215303421020508,0.8872926235198975,140.19628594772618
70334384440377472,56.267614732161,26.67893635265186,7.298202957063744,0.0680677145719528,20.27005069560436,-46.1055272257311,16.743249893188477,3.0470924377441406,0.9663302302360536,137.020031627392
70404894921335936,58.05086694633157,26.36901020529036,7.54602310802559,0.0427760630846023,19.160902473229925,-45.61156928947737,15.243550300598145,2.824129104614258,1.093614101409912,132.52013486898122
71079441007018880,55.55263764668938,26.829034565564307,7.086826200784055,0.0850545093417167,19.35806358409925,-43.6276910142518,16.544267654418945,3.213998794555664,1.1458760499954224,141.10688927144346
64297485783636352,55.043801669227854,21.745856487656862,8.251142471611866,0.0593223422765731,22.47350856299973,-50.14726708887869,16.440019607543945,3.01895523071289,1.0437133312225342,121.19533791114497
64453887017111808,55.45675204081487,22.49340284922183,7.375999275620265,0.1449307948350906,21.207757057570976,-46.047218658806685,17.759660720825195,3.379627227783203,1.031354904174805,135.5748506246847
64667535869958784,55.2270611799686,22.9069549713295,7.198159429661968,0.0816086307168006,19.80067674453128,-44.30913428211956,17.043380737304688,3.154542922973633,0.96593576669693,138.92440279653002
64795289673433728,56.557800866024586,22.70530804048819,7.446592878019465,0.0716334581375122,19.323375340959032,-46.23261997050603,16.553510665893555,3.1778345108032227,0.9767985343933104,134.28960282651644
64798691287540224,56.41633572294943,22.694265149860293,7.291631614082201,0.0315392240881919,19.83037261193913,-44.158154915313965,7.800061225891113,0.2515840530395508,0.8843448162078857,137.14351642075795
64943758103791104,57.38580185574098,23.41124239957272,7.488137995795465,0.066828578710556,20.3612167607074,-45.12416162836422,16.38286590576172,3.1140918731689453,1.118004560470581,133.54454746446885
