source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
40315213037895040,58.79187805027162,15.855843255989557,11.046697398409608,0.053988926112651825,-43.1111477221942,3.6017418387184703,16.290239334106445,2.76828670501709,0.9995800256729126
45282050656206080,62.21779215168246,15.987387004798,13.784640330537592,0.03312727063894272,86.41340961789938,-111.94853371297411,15.113216400146484,2.8715152740478516,1.0448979139328003
45642553031305216,63.66808562013477,16.292808474437372,10.812558531961743,0.025784581899642944,2.143595658803635,-81.29663916531987,14.551846504211426,2.539997100830078,1.0530657768249512
46456122917536128,60.02904839733308,16.667445904086236,20.902775827983202,0.031923048198223114,159.40833615142088,-120.53927423300368,15.08321475982666,2.9361257553100586,1.1945172548294067
47760521664503296,65.11560537190881,18.89705576636259,19.672964838609726,0.022342266514897346,104.71947674211427,-32.569704428144654,13.98825740814209,2.788179397583008,1.2785263061523438
48585876939767168,63.938276325018855,19.297718973319316,13.285514191595691,0.04340765252709389,-65.84144704279615,-16.571434284994567,15.716647148132324,2.8715505599975586,1.0847104787826538
48762211116765824,62.89163440453234,19.661667843834277,24.94362733073103,0.019435901194810867,389.29443925010656,-216.8340387297918,13.070659637451172,2.3759031295776367,1.1688284873962402
49251390712485760,65.39338315747183,21.186703000995422,13.149394839016376,0.01936241053044796,-17.093605403221147,17.323711437795268,13.053091049194336,2.143418312072754,1.2362864017486572
49868457254328960,58.937019677748054,18.198780929535513,14.958498885650517,0.017409227788448334,-39.642136899363344,-131.81765537900304,13.366491317749023,2.2115650177001953,1.239300012588501
50298125783225088,61.35753568748664,19.442006650878692,21.198268225584627,0.023146871477365494,122.02644919286638,-32.58516730288186,10.836195945739746,1.6597318649291992,1.3560333251953125
50317023639234048,60.84574374198143,19.2921346596198,17.950635587494407,0.022462554275989532,50.76583688223227,56.62394087833593,14.086260795593262,2.4689531326293945,1.2029842138290405
145566925678789888,65.90140483934593,21.91546536838418,12.051527771160405,0.04606971517205238,-24.869230412201343,18.898847155125363,16.02519989013672,3.0200748443603516,1.0093886852264404
148709364270816128,64.25099477167227,22.64355410732069,14.20647134621883,0.03493266925215721,24.22615123296162,-73.94816677403178,15.261617660522461,2.6421985626220703,1.0601222515106201
3287450745264292864,66.40562804145627,8.591355844852567,22.61907055195553,0.06640947610139847,112.61499000772233,0.2689988257774989,15.941397666931152,3.7690343856811523,1.1410502195358276
3292674799886039936,70.47690819749786,9.331347694689583,11.332475570270395,0.028500482439994812,20.522506264493174,-37.7772670641788,14.62807846069336,3.1160058975219727,1.112013339996338
3293892886970964096,70.07611749537372,10.00356357242768,12.443745283633278,0.014830068685114384,19.35848774139316,-47.249794065871384,13.290437698364258,2.2929229736328125,1.1443463563919067
3299075675546733056,65.98233552704686,8.432255999118901,11.05741174370642,0.04861387610435486,150.1588803292527,-14.328016929397792,15.906259536743164,2.66648006439209,0.9783023595809937
3299648830342078080,66.86079085777905,9.591465598109565,12.211221452684617,0.02501801587641239,49.89326921299284,-184.12158667376542,14.715901374816895,2.6347246170043945,1.0883759260177612
3300059394856687488,63.95086454934791,8.966106240287248,24.769914260658656,0.022652078419923782,131.94057322100932,-3.007024120871176,13.599587440490723,2.8209123611450195,1.340863823890686
3301102522153022976,64.27463086030204,11.637747469933236,18.10520090992973,0.015428801998496056,304.8556329998911,-45.42674256575131,12.556532859802246,1.9048042297363281,1.1306476593017578
3304271864420428672,62.91331686716601,11.823563899574062,26.8916120040319,0.02701033465564251,-58.86024846335293,-307.20768985572624,14.288552284240723,2.8209972381591797,1.1411830186843872
3307782570688378496,67.65616639413629,13.72431676410995,21.491451797641616,0.07374845445156097,106.56507793489249,-19.248993711890343,5.34058141708374,0.3679499626159668,0.9745147228240967
3307852733274124928,67.29286339363124,13.99274828079268,11.021330074129434,0.045611925423145294,47.391147931483516,-139.61286333153842,15.930388450622559,2.9723453521728516,0.9852110147476196
3308356378319035136,70.61540952201595,13.701999781262757,19.131057685046375,0.02835267037153244,152.3654524460131,33.566365019032105,14.678430557250977,2.9542016983032227,1.0846083164215088
3308433069254919424,70.55226837461355,14.147501012619594,20.093219300579644,0.03216320276260376,88.04415314083236,-21.279237587597958,15.006905555725098,3.0558996200561523,1.1021504402160645
3309147270776385024,68.82092074187055,14.22942606613474,13.215716779423143,0.033810004591941833,-27.499785237954853,-55.239183535403846,14.732988357543945,2.9301319122314453,1.2885576486587524
3309299587496654080,69.59382356406964,15.000944131212238,11.056227446268169,0.04663081467151642,96.52917949139402,-68.83443238583686,16.093198776245117,2.741227149963379,1.0491089820861816
3310795198188289664,65.96504948570269,13.939288433498545,14.666803518716838,0.03190473094582558,-7.073932006886781,-5.739019755581654,15.095198631286621,2.5734729766845703,1.0169141292572021
3310828973811070080,66.14952361065194,14.19315769328445,10.107046789436934,0.024410823360085487,63.04853818518418,-12.31102495161689,14.063313484191895,2.3380584716796875,1.0895441770553589
3310913395688436736,67.24446678457033,14.588773671275929,15.329000649870391,0.015874406322836876,-86.17385734213399,-73.2886628022659,9.700565338134766,1.0735301971435547,1.0649266242980957
3312191543595629440,63.626295326944934,15.564132265463352,10.15738651572624,0.07323651015758514,-13.780916016590702,23.882483883069508,16.972332000732422,3.1280899047851562,0.9440522789955139
3312602348628348032,68.63451075082207,15.827466076708385,19.196267295270147,0.02496826834976673,90.27940471974105,-20.41792654543152,9.416291236877441,1.085057258605957,1.1803109645843506
3312644885984344704,68.24817726690902,15.818854771000632,21.35731378098158,0.019992783665657043,100.37574321605689,-25.473691498986692,8.475605010986328,0.9044513702392578,0.9613800048828125
3312653647717790720,68.41124363572398,15.961256676018776,10.000773994527353,0.02416176162660122,65.22837692734834,-55.77929544357106,8.237692832946777,0.815983772277832,0.9847869873046875
3312908906213736320,66.92021718932686,16.248607862645795,18.8055441535833,0.024235330522060394,92.26337778265045,-21.21159228544068,14.299376487731934,2.805253028869629,1.2251561880111694
3313021537437397760,69.09728141826982,16.43499464908225,12.699065385091755,0.019376201555132866,227.31916079649824,-153.28307422896884,13.029995918273926,2.095635414123535,1.144110918045044
3313566929563407872,66.43169209856646,16.27238365785195,14.815480802781954,0.033467695116996765,26.37581847986825,-49.6681985964844,15.444572448730469,3.066556930541992,1.0042701959609985
3313841287777799680,65.70067931893297,16.714877686195123,13.608514045909116,0.01608779840171337,23.981326395131887,-77.32875637962043,12.595059394836426,2.0068302154541016,1.2550369501113892
3314213025787054592,67.38219601870492,17.89303687476587,22.00647700341757,0.01661287061870098,107.65175197214356,-32.96408044400983,8.74072551727295,0.9833555221557617,0.9210177063941956
3392664627834274688,74.49115621734242,14.45189798785836,20.610194427335774,0.02709910087287426,78.78936510641863,-24.47312983808204,14.371617317199707,2.9334373474121094,1.1845626831054688
3405164047817605248,73.11744885471177,16.020554056212227,11.404431234407324,0.023990673944354057,28.03088483055496,-123.68363339487118,14.240290641784668,2.37654972076416,1.1760603189468384
3405297324946333440,74.79342198610871,16.07151210536761,20.749106987616347,0.024217085912823677,72.59468477969725,-41.05373800285782,9.731514930725098,1.2043170928955078,1.1239222288131714
3405371718076189568,74.36220631554116,16.426703396464468,15.29545867361719,0.01974853314459324,-100.97097362915733,-72.62858811516504,10.9391508102417,1.3378410339355469,0.9657866358757019
3406010774850360064,72.17208911884723,16.63391719713007,11.971273357015583,0.02616790682077408,23.91596888576229,-80.21395888022826,7.472987651824951,0.5562353134155273,1.0339404344558716
3406943091991364608,73.09841989086748,18.996750859145006,19.716794036431015,0.01613166742026806,79.16550244704479,-35.23325178709539,9.937406539916992,1.271183967590332,0.9517931342124939
3411141714580511104,70.76918032123132,20.82593258152153,13.871247450691284,0.018150076270103455,-90.68394107983967,-62.27752665222473,13.864607810974121,2.315336227416992,1.1151219606399536
38535825266420224,59.97207560211466,13.428963376887122,29.387397797288138,0.02283860556781292,228.1854077106055,-9.75285955901016,13.551018714904785,2.8060684204101562,1.2890324592590332
39165222657116800,60.06966021847171,14.305827387885811,10.804259409857602,0.026423122733831406,56.68402299976535,-17.864833754778832,8.165501594543457,0.6281776428222656,1.042351245880127
45732747344388480,63.296349024326055,16.766630766165495,13.021002294542132,0.017697161063551903,147.01776699749306,-45.5762705288684,8.985647201538086,0.8315505981445312,1.0591529607772827
45770783575075968,63.89569436950035,16.762287744082474,20.881553135526133,0.021271824836730957,111.02996428477658,-23.49033945351936,13.976099967956543,2.739720344543457,1.1216771602630615
46458115782368384,59.813208220111264,16.66430695266399,23.772311569431768,0.027816055342555046,140.91602205947726,-26.364586318226692,14.316654205322266,3.001826286315918,1.3792961835861206
